user,hashtag,time,val
2570,jenemevaccineraipas,18823,1.0
2570,jenemevaccineraipas,18734,1.0
2570,israël,18883,1.0
2570,israel,18892,1.0
2570,israel,18885,1.0
2570,inde,18743,1.0
2570,facebook,18605,1.0
2570,délirant,18874,1.0
2570,decescovid,18837,1.0
2570,charlottedornellas,18639,1.0
2570,cascovid,18837,1.0
2570,antivax,18887,1.0
2570,antivax,18874,1.0
2570,5ansdetrop,18899,1.0
2571,vaccinonsnousprotégeonsnous,18871,1.0
2572,rdc,18698,1.0
2572,astrazeneca,18698,1.0
2573,afp,18760,1.0
2573,afp,18660,1.0
2573,afp,18656,1.0
2574,stopdictaturesanitaire,18726,1.0
2575,alertecovid,18639,1.0
2575,alertecovid,18633,1.0
2576,passsanitaire,18870,1.0
2576,passsanitaire,18863,1.0
2577,veran,18818,1.0
2577,veran,18765,1.0
2577,veran,18684,3.0
2577,pfizer,18818,1.0
2577,macron,18684,3.0
2577,giletsjaunes,18684,1.0
2577,covid19france,18684,3.0
2577,couvrefeu18h00,18684,3.0
2577,confinement,18684,3.0
2577,castex,18684,3.0
2577,a380,18818,1.0
2578,macron,18916,1.0
2578,jeancastex,18921,1.0
2578,giletsjaunessaison2,18916,1.0
2578,carburants,18921,1.0
2578,carburants,18916,1.0
2579,astrazeneca,18721,1.0
2580,roche,18722,1.0
2580,pfizer,18722,1.0
2580,passsanitaire,18843,1.0
2580,oms,18722,1.0
2580,mosanto,18722,1.0
2581,passsanitaire,18877,1.0
2581,pasdescobayes,18773,1.0
2582,zerocovid,18680,1.0
2582,zerocovid,18673,1.0
2582,preventsenior,18919,1.0
2582,preventsenior,18912,2.0
2582,preventsenior,18910,1.0
2582,preventsenior,18899,1.0
2582,cpidacovid,18922,1.0
2582,cpidacovid,18921,1.0
2582,cpidacovid,18912,1.0
2582,covid19france,18696,1.0
2583,pfizer,18848,1.0
2583,passsanitaire,18848,1.0
2583,ansm,18848,1.0
2584,passsanitaire,18830,1.0
2585,vaccinobligatoire,18826,1.0
2585,vaccinationobligatoire,18913,1.0
2585,vaccinationobligatoire,18826,1.0
2585,pfizer,18913,1.0
2585,pfizer,18749,1.0
2585,pfizer,18645,1.0
2585,lyme,18901,1.0
2585,lyme,18706,1.0
2585,ivermectine,18618,1.0
2586,blanquertue,18715,1.0
2586,blanquersors,18715,1.0
2586,blanquerment,18688,1.0
2586,blanquerdemission,18715,1.0
2587,pfizer,18836,1.0
2587,pfizer,18614,1.0
2587,passdelahonte,18836,1.0
2587,maximebeltra,18836,1.0
2587,castex,18617,1.0
2588,vaccinés,18897,1.0
2588,revolution,18907,1.0
2588,presidentielles2022,18885,1.0
2588,pfizer,18900,1.0
2588,passsanitaire,18870,1.0
2588,macrondestitution,18890,1.0
2588,macron,18846,1.0
2588,macron,18626,1.0
2588,dictaturesanitaire,18888,1.0
2589,pfizer,18847,1.0
2589,pfizer,18828,1.0
2590,vaccinobligatoire,18844,1.0
2590,vaccinationobligatoire,18836,1.0
2590,reveilcitoyens,18851,1.0
2590,pfizer,18844,1.0
2590,passanitaire,18844,1.0
2590,oms,18844,1.0
2590,moderna,18844,1.0
2590,macron,18844,1.0
2590,gates,18844,1.0
2590,dictaturesanitaire,18851,1.0
2590,dictatureenmarche,18851,1.0
2590,bourla,18844,1.0
2590,bancel,18844,1.0
2590,ansm,18844,1.0
2591,blanquerment,18755,1.0
2591,blanquerdemission,18712,1.0
2592,vaccinationcovid,18821,1.0
2592,pfizer,18775,1.0
2592,opendata,18821,1.0
2592,opendata,18678,1.0
2592,exceldecastex,18678,2.0
2592,covidtracker,18647,1.0
2592,astrazeneca,18712,1.0
2592,astrazeneca,18701,1.0
2593,vaccins,18722,2.0
2593,vaccination,18846,1.0
2593,vaccination,18718,1.0
2593,vaccination,18685,1.0
2593,vaccination,18675,1.0
2593,tousanticovid,18685,1.0
2593,tousanticovid,18675,1.0
2594,noovoinfo,18800,1.0
2594,noovoinfo,18771,1.0
2595,passsanitaire,18920,1.0
2595,passsanitaire,18897,1.0
2595,passesanitaire,18831,1.0
2595,ivermectine,18758,1.0
2595,ivermectine,18693,2.0
2595,astrazeneca,18712,1.0
2595,astrazeneca,18704,1.0
2595,astrazeneca,18701,1.0
2596,habs,18889,1.0
2597,noussavons,18846,1.0
2597,nonaupasssanitaire,18846,1.0
2597,nonalavaccinationobligatoire,18846,1.0
2598,blanquer,18836,1.0
2599,macron,18798,1.0
2600,vacciné,18840,1.0
2600,police,18840,1.0
2600,nonaupassdelahonte,18865,1.0
2600,gendarmerie,18840,1.0
2600,antivax,18914,1.0
2601,manifestation14aout,18853,1.0
2601,manifdelahonte,18853,1.0
2601,majoritesilencieusevaccinee,18853,1.0
2601,antivaxx,18853,1.0
2601,antivax,18853,1.0
2601,antipasssanitaire,18853,1.0
2602,lisezlisa,18695,1.0
2603,couvrefeu18h,18644,1.0
2603,cannes,18633,1.0
2604,coronavirus,18678,1.0
2605,maxime,18931,2.0
2605,mauricette,18931,3.0
2605,mauricette,18930,2.0
2605,mauricette,18929,4.0
2605,mauricette,18928,4.0
2605,mauricette,18927,3.0
2605,mauricette,18926,2.0
2605,mauricette,18925,2.0
2605,mauricette,18924,1.0
2605,mauricette,18922,1.0
2605,mauricette,18921,3.0
2605,mauricette,18920,1.0
2605,mauricette,18919,3.0
2605,mauricette,18918,1.0
2605,mauricette,18916,1.0
2605,effetssecondaires,18929,1.0
2606,nantes,18826,1.0
2607,confinement,18603,1.0
2608,polqc,18850,1.0
2609,vaccinationobligatoire,18809,1.0
2609,passsanitaire,18878,1.0
2609,passesanitaire,18821,1.0
2609,manifs7aout,18846,1.0
2609,astrazenaca,18701,1.0
2609,antivax,18821,1.0
2610,hdpros,18852,1.0
2611,reaix2021,18810,1.0
2611,bdfeco,18810,1.0
2612,antivax,18645,1.0
2613,btscontrolecontinu,18738,1.0
2614,lapresseplus,18839,1.0
2614,lapresseplus,18793,1.0
2615,allobercy,18742,1.0
2616,coronainfoch,18647,1.0
2617,veran,18834,1.0
2617,sante,18848,1.0
2617,sante,18845,1.0
2617,raoult,18619,1.0
2617,patrickcohen,18601,1.0
2617,passsanitaire,18848,1.0
2617,medias,18845,1.0
2617,medias,18833,1.0
2617,ivermectine,18834,1.0
2617,hydroxychloroquine,18619,1.0
2617,followthemoney,18807,1.0
2617,corruption,18812,1.0
2617,c19,18849,1.0
2617,c19,18848,1.0
2617,c19,18834,1.0
2617,c19,18833,1.0
2617,c19,18812,1.0
2617,c19,18807,1.0
2617,c19,18795,1.0
2617,c19,18748,1.0
2617,billgates,18861,1.0
2618,stopdictaturesanitaire,18836,1.0
2618,stop,18886,1.0
2618,bigpharma,18836,1.0
2619,veran,18650,1.0
2619,veran,18637,1.0
2619,vaccinationcovid,18668,1.0
2619,vaccination,18637,1.0
2619,vaccination,18632,1.0
2619,vaccination,18630,1.0
2619,vaccination,18626,2.0
2619,socialistes,18655,1.0
2619,macron,18630,2.0
2619,jeunesse,18786,1.0
2619,jeunesse,18655,1.0
2619,covidlong,18745,1.0
2619,castex,18637,1.0
2620,pfizer,18836,1.0
2620,fauci,18836,1.0
2621,jplq,18702,1.0
2621,jdcjdr,18707,1.0
2621,astrazeneca,18909,1.0
2622,vaccination,18890,1.0
2622,vaccination,18862,1.0
2622,passsanitaire,18862,1.0
2622,manifs28aout,18862,1.0
2622,manifestation4septembre,18874,1.0
2622,israel,18874,1.0
2622,israel,18862,1.0
2623,passsanitaire,18841,1.0
2623,passsanitaire,18834,1.0
2624,vaccination,18874,1.0
2624,tousanticovid,18908,1.0
2624,tousanticovid,18881,1.0
2624,tousanticovid,18880,1.0
2624,tousanticovid,18868,1.0
2624,tousanticovid,18859,1.0
2624,tousanticovid,18839,1.0
2624,tousanticovid,18820,1.0
2624,tousanticovid,18812,1.0
2624,tousanticovid,18811,1.0
2624,tousanticovid,18768,1.0
2624,tousanticovid,18712,1.0
2624,tousanticovid,18674,1.0
2624,tousanticovid,18660,1.0
2624,tousanticovid,18654,1.0
2624,tousanticovid,18640,1.0
2624,tousanticovd,18894,1.0
2624,passsanitaire,18844,1.0
2624,passsanitaire,18811,1.0
2625,blanquerment,18647,1.0
2625,blanquer,18647,1.0
2626,noussavons,18814,1.0
2627,passsanitaire,18858,1.0
2627,passanitaire,18859,1.0
2627,coronavirus,18858,1.0
2628,veran,18704,1.0
2628,vaccins,18733,1.0
2628,vaccins,18729,1.0
2628,vaccins,18717,2.0
2628,vaccins,18689,1.0
2628,vaccins,18632,1.0
2628,vaccinobligatoire,18869,1.0
2628,vaccinobligatoire,18858,1.0
2628,vaccincovid,18749,2.0
2628,vaccinations,18632,1.0
2628,vaccinations,18631,1.0
2628,vaccinationobligatoire,18869,1.0
2628,vaccinationobligatoire,18833,1.0
2628,vaccinationobligatoire,18807,2.0
2628,vaccinationobligatoire,18800,2.0
2628,vaccinationobligatoire,18797,1.0
2628,vaccinationobligatoire,18789,1.0
2628,vaccinationobligatoire,18781,1.0
2628,vaccinationobligatoire,18774,1.0
2628,vaccinationobligatoire,18618,1.0
2628,vaccinationcovid,18833,1.0
2628,vaccinationcovid,18810,1.0
2628,vaccinationcovid,18800,4.0
2628,vaccinationcovid,18799,4.0
2628,vaccinationcovid,18797,1.0
2628,vaccinationcovid,18796,1.0
2628,vaccinationcovid,18782,2.0
2628,vaccinationcovid,18781,3.0
2628,vaccinationcovid,18763,3.0
2628,vaccinationcovid,18762,2.0
2628,vaccinationcovid,18761,1.0
2628,vaccinationcovid,18760,2.0
2628,vaccinationcovid,18759,8.0
2628,vaccinationcovid,18757,1.0
2628,vaccinationcovid,18756,12.0
2628,vaccinationcovid,18755,8.0
2628,vaccinationcovid,18754,1.0
2628,vaccinationcovid,18752,8.0
2628,vaccinationcovid,18751,2.0
2628,vaccinationcovid,18750,2.0
2628,vaccinationcovid,18749,1.0
2628,vaccinationcovid,18748,2.0
2628,vaccinationcovid,18747,2.0
2628,vaccinationcovid,18746,3.0
2628,vaccinationcovid,18745,1.0
2628,vaccinationcovid,18740,2.0
2628,vaccinationcovid,18739,1.0
2628,vaccinationcovid,18738,3.0
2628,vaccinationcovid,18735,3.0
2628,vaccinationcovid,18733,6.0
2628,vaccinationcovid,18732,3.0
2628,vaccinationcovid,18731,1.0
2628,vaccinationcovid,18730,1.0
2628,vaccinationcovid,18729,2.0
2628,vaccinationcovid,18728,1.0
2628,vaccinationcovid,18727,3.0
2628,vaccinationcovid,18726,3.0
2628,vaccinationcovid,18725,2.0
2628,vaccinationcovid,18724,2.0
2628,vaccinationcovid,18722,2.0
2628,vaccinationcovid,18721,1.0
2628,vaccinationcovid,18719,3.0
2628,vaccinationcovid,18718,1.0
2628,vaccinationcovid,18717,1.0
2628,vaccinationcovid,18716,7.0
2628,vaccinationcovid,18715,1.0
2628,vaccinationcovid,18714,8.0
2628,vaccinationcovid,18713,3.0
2628,vaccinationcovid,18712,1.0
2628,vaccinationcovid,18710,1.0
2628,vaccinationcovid,18698,1.0
2628,vaccinationcovid,18690,3.0
2628,vaccination,18858,1.0
2628,vaccination,18814,1.0
2628,vaccination,18807,2.0
2628,vaccination,18803,1.0
2628,vaccination,18800,1.0
2628,vaccination,18799,3.0
2628,vaccination,18792,2.0
2628,vaccination,18789,1.0
2628,vaccination,18782,2.0
2628,vaccination,18781,1.0
2628,vaccination,18778,1.0
2628,vaccination,18775,1.0
2628,vaccination,18769,1.0
2628,vaccination,18764,1.0
2628,vaccination,18761,1.0
2628,vaccination,18760,2.0
2628,vaccination,18759,3.0
2628,vaccination,18758,1.0
2628,vaccination,18756,15.0
2628,vaccination,18755,6.0
2628,vaccination,18750,1.0
2628,vaccination,18748,1.0
2628,vaccination,18744,2.0
2628,vaccination,18741,1.0
2628,vaccination,18740,2.0
2628,vaccination,18738,3.0
2628,vaccination,18736,4.0
2628,vaccination,18733,3.0
2628,vaccination,18732,6.0
2628,vaccination,18731,8.0
2628,vaccination,18729,1.0
2628,vaccination,18728,4.0
2628,vaccination,18727,1.0
2628,vaccination,18725,2.0
2628,vaccination,18724,1.0
2628,vaccination,18722,1.0
2628,vaccination,18721,2.0
2628,vaccination,18720,1.0
2628,vaccination,18719,1.0
2628,vaccination,18717,4.0
2628,vaccination,18716,6.0
2628,vaccination,18715,3.0
2628,vaccination,18712,2.0
2628,vaccination,18711,6.0
2628,vaccination,18710,2.0
2628,vaccination,18707,1.0
2628,vaccination,18706,4.0
2628,vaccination,18705,3.0
2628,vaccination,18704,5.0
2628,vaccination,18703,2.0
2628,vaccination,18701,1.0
2628,vaccination,18700,2.0
2628,vaccination,18699,5.0
2628,vaccination,18697,2.0
2628,vaccination,18696,2.0
2628,vaccination,18695,1.0
2628,vaccination,18694,1.0
2628,vaccination,18691,1.0
2628,vaccination,18690,1.0
2628,vaccination,18689,1.0
2628,vaccination,18688,1.0
2628,vaccination,18685,1.0
2628,vaccination,18684,1.0
2628,vaccination,18683,1.0
2628,vaccination,18678,1.0
2628,vaccination,18671,1.0
2628,vaccination,18670,1.0
2628,vaccination,18633,2.0
2628,vaccination,18628,1.0
2628,vaccination,18625,3.0
2628,vaccination,18624,1.0
2628,vaccination,18623,1.0
2628,vaccination,18622,1.0
2628,vaccination,18618,1.0
2628,stopdictaturesanitaire,18833,2.0
2628,stopdictaturesanitaire,18762,1.0
2628,stopdictaturesanitaire,18761,1.0
2628,stopdictaturesanitaire,18755,1.0
2628,stopdictaturesanitaire,18738,1.0
2628,stopdictaturesanitaire,18730,1.0
2628,stopdictaturesanitaire,18712,1.0
2628,stopdictaturesanitaire,18711,1.0
2628,pfizer,18799,1.0
2628,pfizer,18756,3.0
2628,passsanitaire,18789,1.0
2628,passsanitaire,18749,1.0
2628,passsanitaire,18699,2.0
2628,passsanitaire,18698,1.0
2628,passsanitaire,18695,1.0
2628,passsanitaire,18691,1.0
2628,passsanitaire,18684,1.0
2628,passeportvert,18704,1.0
2628,passeportvaccinal,18700,1.0
2628,passeportvaccinal,18699,4.0
2628,passeportvaccinal,18698,1.0
2628,passeportvaccinal,18694,1.0
2628,passeportvaccinal,18688,1.0
2628,passeportsanitaire,18749,3.0
2628,passeportsanitaire,18700,1.0
2628,nouvelleordremondiale,18714,2.0
2628,nouvelleordremondiale,18699,1.0
2628,noussavons,18833,2.0
2628,noussavons,18813,2.0
2628,nonaupassvaccinal,18761,1.0
2628,nonaupassvaccinal,18760,1.0
2628,nonaupassvaccinal,18759,1.0
2628,nonaupassvaccinal,18758,1.0
2628,nonaupassvaccinal,18756,6.0
2628,nonaupassvaccinal,18755,4.0
2628,nonaupassvaccinal,18752,3.0
2628,nonaupasssanitaire,18764,1.0
2628,nonaupasssanitaire,18762,1.0
2628,nonaupasssanitaire,18760,1.0
2628,nonaupasssanitaire,18759,4.0
2628,nonaupasssanitaire,18757,1.0
2628,nonaupasssanitaire,18756,6.0
2628,nonaupasssanitaire,18755,4.0
2628,nonaupasssanitaire,18752,7.0
2628,nonaupassdelahonte,18763,3.0
2628,nonaupassdelahonte,18761,1.0
2628,nonaupassdelahonte,18760,2.0
2628,nonaupassdelahonte,18756,2.0
2628,nonaupassdelahonte,18751,1.0
2628,nonaupassdelahonte,18748,1.0
2628,nonalavaccinationobligatoire,18810,1.0
2628,mortapresvaccination,18759,6.0
2628,moderna,18756,1.0
2628,masque,18756,1.0
2628,masque,18736,1.0
2628,masque,18625,1.0
2628,macron,18699,1.0
2628,karymullis,18705,1.0
2628,greatreset,18799,2.0
2628,greatreset,18781,1.0
2628,greatreset,18756,1.0
2628,greatreset,18749,1.0
2628,greatreset,18747,1.0
2628,greatreset,18744,1.0
2628,greatreset,18733,1.0
2628,greatreset,18714,4.0
2628,greatreset,18705,1.0
2628,greatreset,18703,1.0
2628,greatreset,18699,3.0
2628,greatreset,18632,1.0
2628,gouvernement,18713,3.0
2628,dictaturesanitaire,18733,2.0
2628,dictaturesanitaire,18728,4.0
2628,dictaturesanitaire,18727,1.0
2628,dictaturesanitaire,18724,3.0
2628,dictaturesanitaire,18722,1.0
2628,dictaturesanitaire,18721,2.0
2628,deconfinement,18748,1.0
2628,deconfinement,18747,2.0
2628,deconfinement,18746,3.0
2628,davidicke,18799,1.0
2628,davidicke,18707,1.0
2628,davidicke,18625,1.0
2628,covid19france,18869,1.0
2628,covid19france,18810,1.0
2628,covid19france,18807,1.0
2628,covid19france,18800,2.0
2628,covid19france,18799,3.0
2628,covid19france,18797,1.0
2628,covid19france,18796,1.0
2628,covid19france,18792,1.0
2628,covid19france,18782,1.0
2628,covid19france,18775,2.0
2628,covid19france,18763,3.0
2628,covid19france,18762,1.0
2628,covid19france,18758,1.0
2628,covid19france,18756,7.0
2628,covid19france,18755,5.0
2628,covid19france,18754,1.0
2628,covid19france,18752,7.0
2628,covid19france,18751,1.0
2628,covid19france,18750,1.0
2628,covid19france,18749,3.0
2628,covid19france,18748,1.0
2628,covid19france,18747,1.0
2628,covid19france,18746,2.0
2628,covid19france,18741,1.0
2628,covid19france,18740,2.0
2628,covid19france,18739,1.0
2628,covid19france,18738,2.0
2628,covid19france,18736,4.0
2628,covid19france,18735,3.0
2628,covid19france,18733,2.0
2628,covid19france,18732,5.0
2628,covid19france,18731,4.0
2628,covid19france,18729,1.0
2628,covid19france,18728,1.0
2628,covid19france,18727,3.0
2628,covid19france,18726,2.0
2628,covid19france,18724,1.0
2628,covid19france,18722,1.0
2628,covid19france,18717,2.0
2628,covid19france,18715,4.0
2628,covid19france,18714,7.0
2628,covid19france,18713,1.0
2628,covid19france,18712,2.0
2628,covid19france,18711,5.0
2628,covid19france,18710,2.0
2628,covid19france,18707,1.0
2628,covid19france,18706,4.0
2628,covid19france,18705,3.0
2628,covid19france,18704,1.0
2628,covid19france,18703,2.0
2628,covid19france,18699,1.0
2628,covid19france,18698,1.0
2628,covid19france,18690,2.0
2628,covid19france,18688,1.0
2628,covid19france,18683,1.0
2628,covid19france,18678,1.0
2628,covid19france,18671,1.0
2628,covid19france,18633,1.0
2628,covid19france,18632,1.0
2628,covid19france,18628,1.0
2628,covid1984,18733,1.0
2628,coronavirus,18720,1.0
2628,confinementsaison3,18729,1.0
2628,confinementsaison3,18726,1.0
2628,confinementsaison3,18720,1.0
2628,confinementsaison3,18718,1.0
2628,confinement3,18738,2.0
2628,confinement3,18736,4.0
2628,confinement3,18735,3.0
2628,confinement3,18733,6.0
2628,confinement3,18732,6.0
2628,confinement3,18731,4.0
2628,confinement3,18724,2.0
2628,confinement3,18721,3.0
2628,confinement3,18719,4.0
2628,confinement3,18717,3.0
2628,confinement3,18716,7.0
2628,confinement3,18715,2.0
2628,confinement3,18714,3.0
2628,confinement3,18710,2.0
2628,confinement3,18707,1.0
2628,confinement3,18706,4.0
2628,confinement3,18705,4.0
2628,confinement3,18704,1.0
2628,confinement,18760,1.0
2628,confinement,18745,1.0
2628,confinement,18744,1.0
2628,confinement,18740,1.0
2628,confinement,18726,2.0
2628,confinement,18716,2.0
2628,confinement,18714,1.0
2628,confinement,18713,3.0
2628,confinement,18712,3.0
2628,confinement,18711,4.0
2628,confinement,18704,4.0
2628,confinement,18700,1.0
2628,complotistes,18628,1.0
2628,complotistes,18625,1.0
2628,complotistes,18624,1.0
2628,complotistes,18623,1.0
2628,complotistes,18622,2.0
2628,castex,18714,1.0
2628,billgatesbioterrorist,18833,1.0
2628,billgatesbioterrorist,18807,1.0
2628,billgatesbioterrorist,18800,1.0
2628,billgatesbioterrorist,18799,2.0
2628,billgatesbioterrorist,18792,2.0
2628,billgatesbioterrorist,18782,1.0
2628,billgatesbioterrorist,18764,1.0
2628,billgatesbioterrorist,18762,1.0
2628,billgatesbioterrorist,18757,1.0
2628,billgatesbioterrorist,18750,2.0
2628,billgatesbioterrorist,18738,1.0
2628,billgatesbioterrorist,18736,2.0
2628,billgatesbioterrorist,18733,2.0
2628,billgatesbioterrorist,18732,2.0
2628,billgatesbioterrorist,18716,1.0
2628,billgatesbioterrorist,18698,1.0
2628,billgatesbioterrorist,18697,1.0
2628,billgates,18750,2.0
2628,billgates,18738,1.0
2628,billgates,18704,2.0
2628,billgates,18699,1.0
2628,billgates,18698,1.0
2628,billgates,18684,1.0
2628,astrazeneca,18792,2.0
2628,astrazeneca,18775,1.0
2628,astrazeneca,18761,1.0
2628,astrazeneca,18760,1.0
2628,astrazeneca,18716,1.0
2628,astrazeneca,18710,1.0
2628,astrazeneca,18698,1.0
2628,astrazeneca,18697,2.0
2628,antivax,18807,2.0
2629,ide,18869,1.0
2629,ide,18848,1.0
2630,xijinping,18898,1.0
2630,xijinping,18783,1.0
2630,wuhan,18898,1.0
2630,wuhan,18783,1.0
2630,verandelta,18810,1.0
2630,veran,18728,1.0
2630,variantdelta,18810,1.0
2630,variant,18810,1.0
2630,vaccins,18794,1.0
2630,stopvaccination,18873,1.0
2630,stopmensonges,18794,1.0
2630,spike,18898,1.0
2630,spike,18805,1.0
2630,rtt,18847,1.0
2630,pfizer,18917,1.0
2630,pfizer,18911,1.0
2630,pfizer,18898,1.0
2630,pfizer,18838,1.0
2630,pfizer,18797,1.0
2630,pfizer,18744,1.0
2630,passsanitairedelahonte,18847,1.0
2630,p4,18898,1.0
2630,p4,18783,1.0
2630,oms,18898,1.0
2630,oms,18880,1.0
2630,mckinsey,18898,1.0
2630,masques,18783,1.0
2630,manifs4septembre,18873,1.0
2630,manifs23octobre,18923,1.0
2630,manif7aout,18847,1.0
2630,macronmarseille,18873,1.0
2630,macrondestitution,18847,1.0
2630,macron,18923,1.0
2630,macron,18917,1.0
2630,macron,18911,1.0
2630,macron,18898,1.0
2630,macron,18873,1.0
2630,macron,18783,1.0
2630,macron,18744,1.0
2630,macron,18728,1.0
2630,levy,18783,1.0
2630,levaccintue,18873,1.0
2630,lesjeunesveulentlevaccin,18744,1.0
2630,jenemevaccineraipas,18805,1.0
2630,jenemevaccineraipas,18804,1.0
2630,ivermectine,18911,1.0
2630,ivermectine,18744,1.0
2630,ivermectine,18728,1.0
2630,hydroxychloroquine,18744,1.0
2630,france,18810,1.0
2630,covid20,18810,1.0
2630,covid19france,18797,1.0
2630,coronavirus,18728,1.0
2630,colchicine,18744,1.0
2630,buzyn,18911,1.0
2630,buzyn,18898,1.0
2630,buzyn,18795,1.0
2630,buzyn,18783,1.0
2630,buzyn,18728,1.0
2630,bilandelahonte,18911,1.0
2630,bigpharma,18744,1.0
2630,assassins,18783,1.0
2630,afp,18911,1.0
2630,afp,18873,1.0
2630,afp,18805,1.0
2630,afp,18804,1.0
2630,afp,18783,1.0
2630,adrenaline,18794,1.0
2631,brunofunradio,18717,1.0
2631,brunofunradio,18663,1.0
2632,passsanitaire,18836,1.0
2633,antivax,18844,1.0
2633,antivax,18838,1.0
2633,antivax,18831,1.0
2633,antivax,18772,1.0
2633,antipasssanitaire,18844,1.0
2634,reims,18837,1.0
2635,vaccination,18677,1.0
2636,pfizer,18903,1.0
2636,macron,18903,1.0
2637,stopdictaturesanitaire,18680,1.0
2637,stopcouvrefeu,18680,1.0
2637,pfizer,18623,2.0
2637,jenemeconfineraipas,18680,1.0
2638,bitcoin,18767,1.0
2638,bitcoin,18765,1.0
2638,bitcoin,18666,1.0
2638,bitcoin,18638,1.0
2639,freesenegal,18693,1.0
2640,rdc,18689,1.0
2640,rdc,18662,1.0
2641,greatreset,18905,1.0
2642,astrazeneca,18738,1.0
2643,confinement,18705,1.0
2644,france,18736,1.0
2644,france,18734,1.0
2644,france,18733,1.0
2644,france,18732,1.0
2644,france,18729,1.0
2644,france,18728,1.0
2644,france,18722,1.0
2644,france,18721,1.0
2644,france,18700,1.0
2644,france,18699,1.0
2644,france,18686,1.0
2644,france,18680,1.0
2645,quebec,18756,1.0
2645,covid1984,18756,1.0
2646,sarscov2,18824,1.0
2646,santéencommun,18824,1.0
2646,onehealth,18711,1.0
2646,lemomentpresse,18711,1.0
2646,ird,18824,1.0
2646,ird,18711,1.0
2646,afroscreen,18824,1.0
2646,afrique,18824,1.0
2647,puteaux,18736,1.0
2647,puteaux,18725,1.0
2647,puteaux,18675,1.0
2648,datamatin,18808,1.0
2649,polqc,18614,1.0
2649,polcan,18614,1.0
2649,elxn44,18856,1.0
2650,proliberte,18854,1.0
2650,ivg,18808,1.0
2650,covid19france,18719,1.0
2651,antivax,18821,1.0
2652,vaccinezvous,18731,1.0
2652,vaccinezvous,18713,1.0
2652,vaccinezvous,18710,1.0
2652,vaccinezvous,18709,1.0
2652,stopcovid19,18731,1.0
2652,stopcovid19,18713,1.0
2652,stopcovid19,18710,1.0
2652,gabon,18736,1.0
2652,gabon,18734,2.0
2652,gabon,18731,2.0
2652,gabon,18730,4.0
2652,gabon,18727,2.0
2652,gabon,18723,2.0
2652,gabon,18713,1.0
2652,gabon,18710,1.0
2652,gabon,18709,1.0
2652,gabon,18708,2.0
2652,gabon,18702,1.0
2652,gabon,18700,1.0
2652,gabon,18698,1.0
2652,ensemble,18698,1.0
2652,changeonsensemble,18736,1.0
2652,changeonsensemble,18734,1.0
2652,changeonsensemble,18731,2.0
2652,changeonsensemble,18730,4.0
2652,changeonsensemble,18727,2.0
2652,changeonsensemble,18723,2.0
2652,changeonsensemble,18713,1.0
2652,changeonsensemble,18710,1.0
2652,changeonsensemble,18709,1.0
2652,changeonsensemble,18708,2.0
2652,changeonsensemble,18702,1.0
2652,changeonsensemble,18700,1.0
2652,changeonsensemble,18698,1.0
2653,btscontrolecontinu,18730,1.0
2654,noussavons,18815,1.0
2655,iade,18738,1.0
2656,astrazeneca,18658,1.0
2657,covid19france,18742,1.0
2658,virus,18844,1.0
2658,vaccins,18908,1.0
2658,vaccins,18876,1.0
2658,vaccins,18866,1.0
2658,vaccins,18836,1.0
2658,vaccinobligatoire,18892,1.0
2658,vaccinobligatoire,18846,1.0
2658,vaccinés,18921,1.0
2658,vaccinés,18904,1.0
2658,vaccinés,18900,1.0
2658,vaccinés,18869,1.0
2658,vaccinés,18844,1.0
2658,vaccinés,18840,1.0
2658,vaccinationobligatoire,18918,1.0
2658,vaccinationobligatoire,18906,1.0
2658,vaccinationobligatoire,18850,1.0
2658,vaccinationobligatoire,18846,1.0
2658,vaccinationobligatoire,18836,1.0
2658,vaccination,18931,1.0
2658,vaccination,18921,1.0
2658,traîtresalanation,18846,1.0
2658,traîtreaupeuple,18917,1.0
2658,traîtreaupeuple,18860,1.0
2658,traîtrealanation,18836,1.0
2658,touchezpasauxenfants,18868,1.0
2658,touchepasamesgosses,18836,1.0
2658,touchepasamesenfants,18868,1.0
2658,test,18921,1.0
2658,systèmeimmunitaire,18892,1.0
2658,systèmeimmunitaire,18869,1.0
2658,soignants,18876,1.0
2658,sénat,18906,1.0
2658,ségrégation,18904,1.0
2658,santé,18922,1.0
2658,santé,18840,1.0
2658,sanitaire,18922,1.0
2658,resistance,18859,1.0
2658,propagande,18921,2.0
2658,propagande,18836,1.0
2658,pfizer,18921,1.0
2658,pfizer,18866,1.0
2658,pfizer,18846,1.0
2658,passsanitairedelahonte,18842,1.0
2658,passsanitairedelahonte,18836,2.0
2658,passsanitaire,18900,1.0
2658,passsanitaire,18868,1.0
2658,passsanitaire,18860,2.0
2658,passsanitaire,18844,1.0
2658,onvouslavaitdit,18931,1.0
2658,novax,18921,2.0
2658,nouvelordremondial,18857,1.0
2658,nonvax,18904,1.0
2658,nonvax,18867,1.0
2658,nonvaccinés,18844,1.0
2658,nonauvaccinobligatoire,18860,2.0
2658,nonaupasssanitairedelahonte,18860,2.0
2658,nonaupassesanitaire,18860,2.0
2658,nonaupassedelahonte,18860,2.0
2658,nonalavaccinationobligatoire,18860,2.0
2658,nonalavaccinationobligatoire,18859,1.0
2658,narratif,18908,1.0
2658,narratif,18906,1.0
2658,narratif,18892,1.0
2658,narratif,18867,1.0
2658,narratif,18836,1.0
2658,mort,18921,1.0
